step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
410,training,0.008043668,0.008632943034172058,0.04697544515959439,136,82,90
411,training,0.008043668,0.00920836627483368,0.04697544515959439,136,82,90
412,training,0.008043668,0.008780359290540218,0.04697544515959439,136,82,90
413,training,0.008043668,0.026426503900438547,0.04697544515959439,136,82,90
414,training,0.008043668,0.02448932324477937,0.04697544515959439,136,82,90
415,training,0.008043668,0.04076743684709072,0.04697544515959439,136,82,90
416,training,0.008043668,0.03994048200547695,0.04814441361706051,136,82,90
417,training,0.008043668,0.04043213091790676,0.04814441361706051,136,82,90
418,training,0.008043668,0.05858919210731983,0.04814441361706051,136,82,90
419,training,0.0056566647,0.03193843737244606,0.04814441361706051,137,83,91
420,training,0.0056566647,0.03092743456363678,0.04814441361706051,137,83,91
421,training,0.0056566647,0.02945520728826522,0.04814441361706051,137,83,91
422,training,0.0056566647,0.04231889918446541,0.039357556199313394,137,83,91
423,training,0.0056566647,0.05828259792178869,0.039357556199313394,137,83,91
424,training,0.0025027245,0.04660785663872957,0.039357556199313394,138,84,92
425,training,0.0025027245,0.03088335134088993,0.039357556199313394,138,84,92
426,training,0.0025027245,0.041053224354982376,0.039357556199313394,138,84,92
427,training,0.0025027245,0.042913384502753615,0.0380950967995257,138,84,92
428,training,0.0025027245,0.04114974261756288,0.0380950967995257,138,84,92
429,training,0.0025027245,0.05818656273186207,0.0380950967995257,138,84,92
430,training,0.004735232,0.021915845572948456,0.0380950967995257,139,85,93
431,training,0.004735232,0.024099521338939663,0.0380950967995257,139,85,93
432,training,0.004735232,0.0405274610966444,0.0380950967995257,139,85,93
433,training,0.004735232,0.04030990414321423,0.023125783447209152,139,85,93
434,training,0.004735232,0.03958836011588574,0.023125783447209152,139,85,93
435,training,0.004735232,0.040313808247447014,0.023125783447209152,139,85,93
436,training,0.004735232,0.0417263489216566,0.023125783447209152,139,85,93
437,training,0.004735232,0.03993919305503369,0.023125783447209152,139,85,93
438,training,0.004735232,0.056605542078614235,0.023125783447209152,139,85,93
439,training,0.0020265535,0.05996004119515418,0.0036704020508009677,140,86,94
440,training,0.0055203796,0.023911526426672942,0.0036704020508009677,141,87,95
441,training,0.0055203796,0.01800685189664364,0.0036704020508009677,141,87,95
442,training,0.0055203796,0.023087082430720322,0.0036704020508009677,141,87,95
443,training,0.0055203796,0.023568300530314452,0.0036704020508009677,141,87,95
444,training,0.0055203796,0.021244077011942863,0.0036704020508009677,141,87,95
445,training,0.0055203796,0.00752318091690541,0.018338455556082583,141,87,95
446,training,0.0055203796,0.00784063525497914,0.018338455556082583,141,87,95
447,training,0.0055203796,0.007909657433629029,0.018338455556082583,141,87,95
448,training,0.0055203796,0.008103789761662483,0.018338455556082583,141,87,95
449,training,0.0055203796,0.007174016907811165,0.018338455556082583,141,87,95
450,training,0.0055203796,0.02437760168686509,0.01822366878395139,141,87,95
451,training,0.0055203796,0.007587067782878872,0.01822366878395139,141,87,95
452,training,0.0055203796,0.011219106614589695,0.01822366878395139,141,87,95
453,training,0.0055203796,0.023708658758550882,0.01822366878395139,141,87,95
454,training,0.0055203796,0.025981473387219012,0.01822366878395139,141,87,95
455,training,0.0055203796,0.02287565404549241,0.016392280053009876,141,87,95
456,training,0.0055203796,0.027814621105790138,0.016392280053009876,141,87,95
457,training,0.0055203796,0.03152846032753587,0.016392280053009876,141,87,95
458,training,0.0055203796,0.038781238719820976,0.016392280053009876,141,87,95
459,training,0.0055203796,0.056352294981479645,0.016392280053009876,141,87,95
460,training,0.0037353039,0.012715831398963925,0.016392280053009876,142,88,96
461,training,0.0037353039,0.004810269922018044,0.008978279825355161,142,88,96
462,training,0.0037353039,0.006615258753299713,0.008978279825355161,142,88,96
463,training,0.0037353039,0.01196097768843174,0.008978279825355161,142,88,96
464,training,0.0037353039,0.0106296930462122,0.008978279825355161,142,88,96
465,training,0.0037353039,0.024356174282729626,0.008978279825355161,142,88,96
466,training,0.0037353039,0.027444099076092243,0.008978279825355161,142,88,96
467,training,0.0037353039,0.023064647801220417,0.01319007480888313,142,88,96
468,training,0.0037353039,0.038404326885938644,0.01319007480888313,142,88,96
469,training,0.0037353039,0.04279860807582736,0.01319007480888313,142,88,96
470,training,0.0037353039,0.04208224988542497,0.01319007480888313,142,88,96
471,training,0.0037353039,0.058572882786393166,0.01319007480888313,142,88,96
472,training,0.014967263,0.0769976859446615,0.01319007480888313,143,89,97
473,training,0.005436542,0.1426484938710928,0.017842400572265094,144,90,98
474,training,0.004917346,0.1673264056444168,0.017842400572265094,145,91,99
475,training,0.007921896,0.14661160856485367,0.017842400572265094,146,92,100
476,training,0.0061118645,0.1099893618375063,0.017842400572265094,147,93,101
477,training,0.0035690179,0.05789369344711304,0.017842400572265094,148,93,101
478,training,0.013884072,0.06182466074824332,0.017842400572265094,149,93,101
479,training,0.004139599,0.05420467630028725,0.0039827249909788025,150,93,101
480,training,0.0032403825,0.05855971574783325,0.0039827249909788025,151,94,102
481,training,0.004384117,0.10736935958266258,0.0039827249909788025,152,95,103
482,training,0.011893058,0.11931132152676581,0.0039827249909788025,153,96,104
483,training,0.004959077,0.09764960780739784,0.0039827249909788025,154,97,105
484,training,0.0038423575,0.08082979731261729,0.0039827249909788025,155,97,105
485,training,0.00088840566,0.11331524699926374,0.014724654200840034,156,97,105
486,training,0.0032471863,0.06624079123139381,0.014724654200840034,157,97,105
487,training,0.0055829016,0.0758673008531332,0.014724654200840034,158,97,105
488,training,0.003779981,0.08410352095961571,0.014724654200840034,159,97,105
489,training,0.0039046195,0.09198490157723427,0.014724654200840034,160,97,105
490,training,0.005711061,0.0810413546860218,0.014724654200840034,161,97,105
491,training,0.011516649,0.12473812839016318,0.029845984811127012,162,97,105
492,training,0.0042688474,0.10641424171626569,0.029845984811127012,163,98,106
493,training,0.0063621695,0.1395677849650383,0.029845984811127012,164,98,106
494,training,0.0072506815,0.08035241812467574,0.029845984811127012,165,99,107
495,training,0.0025610297,0.06068351864814758,0.029845984811127012,166,99,107
496,training,0.0042004786,0.10362350195646286,0.029845984811127012,167,99,107
497,training,0.001404856,0.11058604717254639,0.05083253515600135,168,99,107
498,training,0.0049575153,0.08588780462741853,0.05083253515600135,169,99,107
499,training,0.004631085,0.11801704857498407,0.05083253515600135,170,99,107
500,training,0.004247467,0.12139939027838409,0.05083253515600135,171,99,107
501,training,0.006421265,0.12633345928043127,0.05083253515600135,172,99,107
502,training,0.0028837456,0.1260565333068371,0.06338898937968225,173,99,107
503,training,0.0034816402,0.10564969852566722,0.06338898937968225,174,99,107
504,training,0.0035242913,0.10621394030749795,0.06338898937968225,175,99,107
505,training,0.0063408697,0.08041758462786674,0.06338898937968225,176,99,107
506,training,0.008620603,0.05139031261205673,0.06338898937968225,177,100,108
507,training,0.0028407031,0.13181893900036812,0.07602929221591798,178,100,108
508,training,0.0039564604,0.19326295144855976,0.07602929221591798,178,100,109
509,training,0.0015234041,0.1890788935124874,0.07602929221591798,178,100,110
510,training,0.006465656,0.17563012707978487,0.07602929221591798,179,100,110
511,training,0.0037310864,0.13932747580111027,0.07602929221591798,180,100,110
512,training,0.0077917716,0.10484027396887541,0.08228887855880641,181,100,110
513,training,0.009275167,0.2002136402297765,0.08228887855880641,181,100,111
514,training,0.004104585,0.19538944540545347,0.08228887855880641,182,100,111
515,training,0.006702188,0.15500497259199617,0.08228887855880641,183,100,111
516,training,0.002645863,0.13283452671021223,0.08228887855880641,184,100,111
517,training,0.0023181706,0.15892565157264474,0.08228887855880641,185,100,111
518,training,0.0060139513,0.18223577085882428,0.08258687944538036,186,100,111
519,training,0.004668172,0.18492162600159645,0.08258687944538036,187,100,111
520,training,0.005143519,0.19188657775521276,0.08258687944538036,188,100,111
521,training,0.014889905,0.17799909971654415,0.08258687944538036,189,100,111
522,training,0.0005790994,0.1433152942918241,0.08258687944538036,190,100,111
523,training,0.013860483,0.1347646526992321,0.08258687944538036,191,100,111
524,training,0.0016859042,0.07044871151447296,0.10202113039794478,192,100,111
525,training,0.0044699535,0.0522479563951492,0.10202113039794478,193,100,111
526,training,0.004450768,0.039306797087192535,0.10202113039794478,194,100,111
527,training,0.004450768,0.00924719125032425,0.10202113039794478,194,100,111
528,training,0.004450768,0.01015508174896241,0.10202113039794478,194,100,111
529,training,0.004450768,0.022329244762659073,0.10202113039794478,194,100,111
530,training,0.004450768,0.03367719426751137,0.1289462663830523,194,100,111
531,training,0.004450768,0.03592852130532265,0.1289462663830523,194,100,111
532,training,0.004450768,0.05083200894296169,0.1289462663830523,194,100,111
533,training,0.007763695,0.029994288459420197,0.1289462663830523,195,101,112
534,training,0.007763695,0.030234938487410545,0.1289462663830523,195,101,112
535,training,0.007763695,0.016071857884526253,0.1289462663830523,195,101,112
536,training,0.007763695,0.001340680755674839,0.10705593497931949,195,101,112
537,training,0.007763695,0.01393474591895938,0.10705593497931949,195,101,112
538,training,0.007763695,0.015897320583462715,0.10705593497931949,195,101,112
539,training,0.007763695,0.015897320583462715,0.10705593497931949,195,101,112
540,training,0.007763695,0.044856006279587746,0.10705593497931949,195,101,112
541,training,0.007763695,0.028359626419842243,0.10705593497931949,195,101,112
542,training,0.007763695,0.041521504521369934,0.06561951014705363,195,101,112
543,training,0.007763695,0.03592914715409279,0.06561951014705363,195,101,112
544,training,0.007763695,0.08796128816902637,0.06561951014705363,195,101,112
545,training,0.008785566,0.011913314461708069,0.06561951014705363,196,102,113
546,training,0.008785566,0.00057201087474823,0.06561951014705363,196,102,113
547,training,0.008785566,0.01273809373378755,0.06561951014705363,196,102,113
548,training,0.008785566,0.019636593759059906,0.024447852067814142,196,102,113
549,training,0.008785566,0.030455157160758965,0.024447852067814142,196,102,113
550,training,0.008785566,0.03197035565972329,0.024447852067814142,196,102,113
551,training,0.008785566,0.04257697239518165,0.024447852067814142,196,102,113
552,training,0.008785566,0.011916033923625946,0.024447852067814142,196,102,113
553,training,0.008785566,0.018320098519325256,0.024447852067814142,196,102,113
554,training,0.008785566,0.027698881924152367,0.02249026787456388,196,102,113
555,training,0.008785566,0.04194304719567298,0.02249026787456388,196,102,113
556,training,0.008785566,0.05832499824464321,0.02249026787456388,196,102,113
557,training,0.004704365,0.0678228810429573,0.02249026787456388,197,103,114
558,training,0.0028153076,0.028860202990472317,0.02249026787456388,198,104,115
559,training,0.0028153076,0.0023731589317321777,0.02249026787456388,198,104,115
560,training,0.0028153076,0.007204934954643248,0.03727147042015113,198,104,115
561,training,0.0028153076,0.016591714695096016,0.03727147042015113,198,104,115
562,training,0.0028153076,0.022703508380800486,0.03727147042015113,198,104,115
563,training,0.0028153076,0.04420430026948452,0.03727147042015113,198,104,115
564,training,0.0028153076,0.05438433401286602,0.03727147042015113,198,104,115
565,training,0.005194218,0.008419683203101158,0.03727147042015113,199,105,116
566,training,0.005194218,0.014425477012991898,0.02857312314496268,199,105,116
567,training,0.005194218,0.02184125594794751,0.02857312314496268,199,105,116
568,training,0.005194218,0.024760393425822265,0.02857312314496268,199,105,116
569,training,0.005194218,0.023924557492136955,0.02857312314496268,199,105,116
570,training,0.005194218,0.02256244234740734,0.02857312314496268,199,105,116
571,training,0.005194218,0.008430780842900276,0.02857312314496268,199,105,116
572,training,0.005194218,0.022865502163767815,0.031194062109654443,199,105,116
573,training,0.005194218,0.00807933695614338,0.031194062109654443,199,105,116
574,training,0.005194218,0.004290776327252381,0.031194062109654443,199,105,116
575,training,0.005194218,0.00702263601124286,0.031194062109654443,199,105,116
576,training,0.005194218,0.008076639845967293,0.031194062109654443,199,105,116
577,training,0.005194218,0.008771799504756924,0.008020047665543092,199,105,116
578,training,0.005194218,0.008585654199123386,0.008020047665543092,199,105,116
579,training,0.005194218,0.004918139427900314,0.008020047665543092,199,105,116
580,training,0.005194218,0.007980816066265106,0.008020047665543092,199,105,116
581,training,0.005194218,0.009197138249874115,0.008020047665543092,199,105,116
582,training,0.005194218,0.05732900649309158,0.016385191076790092,199,105,116
583,training,0.0081320545,0.05574167706072332,0.016385191076790092,200,106,117
584,training,0.0051119067,0.06355023384094238,0.016385191076790092,201,107,118
585,training,0.0043851924,0.026291817426681532,0.016385191076790092,202,108,119
586,training,0.0043851924,0.07501889765262604,0.016385191076790092,202,108,119
587,training,0.0050784363,0.005962202325463295,0.016385191076790092,203,109,120
588,training,0.0050784363,0.006145793944597248,0.03185984093337734,203,109,120
589,training,0.0050784363,0.008763710036873817,0.03185984093337734,203,109,120
590,training,0.0050784363,0.023561541456729174,0.03185984093337734,203,109,120
591,training,0.0050784363,0.07323916628956795,0.03185984093337734,203,109,120
592,training,0.0032273696,0.04012815095484257,0.03185984093337734,204,110,121
593,training,0.0032273696,0.04489506222307682,0.03185984093337734,204,110,121
594,training,0.0032273696,0.007340487092733383,0.03013818625811958,204,110,121
595,training,0.0032273696,0.006436288356781009,0.03013818625811958,204,110,121
596,training,0.0032273696,0.006983129307627678,0.03013818625811958,204,110,121
597,training,0.0032273696,0.0028014779090881348,0.03013818625811958,204,110,121
598,training,0.0032273696,0.007304368540644646,0.03013818625811958,204,110,121
599,training,0.0032273696,0.04042752273380755,0.03013818625811958,204,110,121
600,training,0.0032273696,0.040390597656369195,0.025159874534931983,204,110,121
601,training,0.0032273696,0.04044051654636861,0.025159874534931983,204,110,121
